trial_count,FB,TS,correct_action,response,rt,stim,correct,con_ts,con_stim,curr_ts,switch
523,0,"{'probs': (0.9, 0.1), 'actions': ['l', 'k']}",l,h,0.38259100914001465,0,False,False,True,0,True
524,1,"{'probs': (0.9, 0.1), 'actions': ['l', 'k']}",k,k,0.646826982498169,1,True,True,True,1,True
525,1,"{'probs': (0.9, 0.1), 'actions': ['l', 'k']}",l,l,0.4213380813598633,0,True,True,True,1,False
526,1,"{'probs': (0.9, 0.1), 'actions': ['l', 'k']}",l,l,0.40565991401672363,0,True,True,True,1,False
527,1,"{'probs': (0.9, 0.1), 'actions': ['l', 'k']}",l,l,0.42313504219055176,0,True,True,True,1,False
528,1,"{'probs': (0.9, 0.1), 'actions': ['l', 'k']}",k,k,0.43646788597106934,1,True,True,True,1,False
529,0,"{'probs': (0.9, 0.1), 'actions': ['h', 'j']}",h,l,0.3537001609802246,0,False,False,True,1,False
530,0,"{'probs': (0.9, 0.1), 'actions': ['h', 'j']}",j,k,0.4031059741973877,1,False,False,True,1,False
531,1,"{'probs': (0.9, 0.1), 'actions': ['h', 'j']}",j,j,0.4518320560455322,1,True,True,True,0,True
532,1,"{'probs': (0.9, 0.1), 'actions': ['h', 'j']}",j,j,0.46335291862487793,1,True,True,True,0,False
533,1,"{'probs': (0.9, 0.1), 'actions': ['h', 'j']}",h,h,0.40338897705078125,0,True,True,True,0,False
534,1,"{'probs': (0.9, 0.1), 'actions': ['h', 'j']}",j,j,0.3738830089569092,1,True,True,True,0,False
535,1,"{'probs': (0.9, 0.1), 'actions': ['h', 'j']}",h,h,0.37078118324279785,0,True,True,True,0,False
536,1,"{'probs': (0.9, 0.1), 'actions': ['h', 'j']}",j,j,0.4501218795776367,1,True,True,True,0,False
537,1,"{'probs': (0.9, 0.1), 'actions': ['h', 'j']}",j,j,0.48073911666870117,1,True,True,True,0,False
538,1,"{'probs': (0.9, 0.1), 'actions': ['h', 'j']}",h,h,0.4217100143432617,0,True,True,True,0,False
539,0,"{'probs': (0.9, 0.1), 'actions': ['h', 'j']}",j,k,0.46294307708740234,1,False,False,True,1,True
540,0,"{'probs': (0.9, 0.1), 'actions': ['h', 'j']}",j,k,0.5788991451263428,1,False,False,True,1,False
541,0,"{'probs': (0.9, 0.1), 'actions': ['h', 'j']}",h,h,0.419421911239624,0,True,True,True,0,True
542,0,"{'probs': (0.9, 0.1), 'actions': ['h', 'j']}",j,k,0.4492931365966797,1,False,False,True,1,True
543,1,"{'probs': (0.9, 0.1), 'actions': ['h', 'j']}",h,l,0.4073171615600586,0,False,False,True,1,False
544,0,"{'probs': (0.9, 0.1), 'actions': ['h', 'j']}",h,l,0.41478705406188965,0,False,False,True,1,False
545,1,"{'probs': (0.9, 0.1), 'actions': ['l', 'k']}",k,k,0.49130892753601074,1,True,True,True,1,False
546,1,"{'probs': (0.9, 0.1), 'actions': ['l', 'k']}",l,l,0.3412010669708252,0,True,True,True,1,False
547,1,"{'probs': (0.9, 0.1), 'actions': ['l', 'k']}",l,l,0.5246589183807373,0,True,True,True,1,False
548,0,"{'probs': (0.9, 0.1), 'actions': ['l', 'k']}",k,k,0.43533921241760254,1,True,True,True,1,False
549,0,"{'probs': (0.9, 0.1), 'actions': ['l', 'k']}",l,l,0.4143679141998291,0,True,True,True,1,False
550,0,"{'probs': (0.9, 0.1), 'actions': ['l', 'k']}",k,j,0.39899587631225586,1,False,False,True,0,True
551,1,"{'probs': (0.9, 0.1), 'actions': ['l', 'k']}",l,l,0.4877200126647949,0,True,True,True,1,True
552,1,"{'probs': (0.9, 0.1), 'actions': ['l', 'k']}",k,k,0.3886449337005615,1,True,True,True,1,False
553,1,"{'probs': (0.9, 0.1), 'actions': ['l', 'k']}",k,k,0.6407568454742432,1,True,True,True,1,False
554,1,"{'probs': (0.9, 0.1), 'actions': ['l', 'k']}",l,l,0.3525111675262451,0,True,True,True,1,False
555,1,"{'probs': (0.9, 0.1), 'actions': ['l', 'k']}",l,l,0.478809118270874,0,True,True,True,1,False
556,1,"{'probs': (0.9, 0.1), 'actions': ['l', 'k']}",k,k,0.4701859951019287,1,True,True,True,1,False
557,1,"{'probs': (0.9, 0.1), 'actions': ['l', 'k']}",k,k,0.44971394538879395,1,True,True,True,1,False
558,1,"{'probs': (0.9, 0.1), 'actions': ['l', 'k']}",k,k,0.45407605171203613,1,True,True,True,1,False
559,1,"{'probs': (0.9, 0.1), 'actions': ['l', 'k']}",l,l,0.3945431709289551,0,True,True,True,1,False
560,1,"{'probs': (0.9, 0.1), 'actions': ['l', 'k']}",l,l,0.5508251190185547,0,True,True,True,1,False
561,0,"{'probs': (0.9, 0.1), 'actions': ['h', 'j']}",j,k,0.4678769111633301,1,False,False,True,1,False
562,0,"{'probs': (0.9, 0.1), 'actions': ['h', 'j']}",j,k,0.6266329288482666,1,False,False,True,1,False
563,1,"{'probs': (0.9, 0.1), 'actions': ['h', 'j']}",h,h,0.5646531581878662,0,True,True,True,0,True
564,1,"{'probs': (0.9, 0.1), 'actions': ['h', 'j']}",j,j,0.45093607902526855,1,True,True,True,0,False
565,1,"{'probs': (0.9, 0.1), 'actions': ['h', 'j']}",h,h,0.41477108001708984,0,True,True,True,0,False
566,1,"{'probs': (0.9, 0.1), 'actions': ['h', 'j']}",h,h,0.44866013526916504,0,True,True,True,0,False
567,1,"{'probs': (0.9, 0.1), 'actions': ['h', 'j']}",j,j,0.4151890277862549,1,True,True,True,0,False
568,1,"{'probs': (0.9, 0.1), 'actions': ['h', 'j']}",h,h,0.5039911270141602,0,True,True,True,0,False
569,1,"{'probs': (0.9, 0.1), 'actions': ['h', 'j']}",h,h,0.3908720016479492,0,True,True,True,0,False
570,1,"{'probs': (0.9, 0.1), 'actions': ['h', 'j']}",h,h,0.419374942779541,0,True,True,True,0,False
571,0,"{'probs': (0.9, 0.1), 'actions': ['h', 'j']}",j,j,0.37918686866760254,1,True,True,True,0,False
572,0,"{'probs': (0.9, 0.1), 'actions': ['h', 'j']}",j,k,0.4593789577484131,1,False,False,True,1,True
573,0,"{'probs': (0.9, 0.1), 'actions': ['h', 'j']}",h,l,0.49314308166503906,0,False,False,True,1,False
574,1,"{'probs': (0.9, 0.1), 'actions': ['h', 'j']}",h,h,0.5004661083221436,0,True,True,True,0,True
575,0,"{'probs': (0.9, 0.1), 'actions': ['h', 'j']}",j,j,0.43501996994018555,1,True,True,True,0,False
576,0,"{'probs': (0.9, 0.1), 'actions': ['h', 'j']}",j,k,0.5512049198150635,1,False,False,True,1,True
577,1,"{'probs': (0.9, 0.1), 'actions': ['l', 'k']}",l,l,0.479403018951416,0,True,True,True,1,False
578,1,"{'probs': (0.9, 0.1), 'actions': ['l', 'k']}",l,l,0.4341239929199219,0,True,True,True,1,False
579,0,"{'probs': (0.9, 0.1), 'actions': ['l', 'k']}",k,k,0.4027571678161621,1,True,True,True,1,False
580,0,"{'probs': (0.9, 0.1), 'actions': ['l', 'k']}",l,h,0.496107816696167,0,False,False,True,0,True
581,1,"{'probs': (0.9, 0.1), 'actions': ['l', 'k']}",l,l,0.6213469505310059,0,True,True,True,1,True
582,1,"{'probs': (0.9, 0.1), 'actions': ['l', 'k']}",k,k,0.5551168918609619,1,True,True,True,1,False
583,1,"{'probs': (0.9, 0.1), 'actions': ['l', 'k']}",l,l,0.3741719722747803,0,True,True,True,1,False
584,1,"{'probs': (0.9, 0.1), 'actions': ['l', 'k']}",k,k,0.4202158451080322,1,True,True,True,1,False
585,1,"{'probs': (0.9, 0.1), 'actions': ['l', 'k']}",k,k,0.5043699741363525,1,True,True,True,1,False
586,1,"{'probs': (0.9, 0.1), 'actions': ['l', 'k']}",k,k,0.4435901641845703,1,True,True,True,1,False
587,1,"{'probs': (0.9, 0.1), 'actions': ['l', 'k']}",l,l,0.6288101673126221,0,True,True,True,1,False
588,0,"{'probs': (0.9, 0.1), 'actions': ['l', 'k']}",l,l,0.4677910804748535,0,True,True,True,1,False
589,0,"{'probs': (0.9, 0.1), 'actions': ['l', 'k']}",k,h,0.5637619495391846,1,False,False,False,0,True
590,0,"{'probs': (0.9, 0.1), 'actions': ['l', 'k']}",l,h,0.5263280868530273,0,False,False,True,0,False
591,0,"{'probs': (0.9, 0.1), 'actions': ['l', 'k']}",k,j,0.4929959774017334,1,False,False,True,0,False
592,1,"{'probs': (0.9, 0.1), 'actions': ['l', 'k']}",k,k,0.47232985496520996,1,True,True,True,1,True
593,0,"{'probs': (0.9, 0.1), 'actions': ['h', 'j']}",j,k,0.5166928768157959,1,False,False,True,1,False
594,1,"{'probs': (0.9, 0.1), 'actions': ['h', 'j']}",j,j,0.49587011337280273,1,True,True,True,0,True
595,1,"{'probs': (0.9, 0.1), 'actions': ['h', 'j']}",h,h,0.39173293113708496,0,True,True,True,0,False
596,0,"{'probs': (0.9, 0.1), 'actions': ['h', 'j']}",j,j,0.41645193099975586,1,True,True,True,0,False
597,0,"{'probs': (0.9, 0.1), 'actions': ['h', 'j']}",h,l,0.4553229808807373,0,False,False,True,1,True
598,0,"{'probs': (0.9, 0.1), 'actions': ['h', 'j']}",h,l,0.4535081386566162,0,False,False,True,1,False
599,1,"{'probs': (0.9, 0.1), 'actions': ['h', 'j']}",h,h,0.3723609447479248,0,True,True,True,0,True
600,1,"{'probs': (0.9, 0.1), 'actions': ['h', 'j']}",j,j,0.38538408279418945,1,True,True,True,0,False
601,1,"{'probs': (0.9, 0.1), 'actions': ['h', 'j']}",j,j,0.5083980560302734,1,True,True,True,0,False
602,1,"{'probs': (0.9, 0.1), 'actions': ['h', 'j']}",h,h,0.46645283699035645,0,True,True,True,0,False
603,0,"{'probs': (0.9, 0.1), 'actions': ['h', 'j']}",h,j,0.43938708305358887,0,False,True,False,0,False
604,1,"{'probs': (0.9, 0.1), 'actions': ['h', 'j']}",h,h,0.42156291007995605,0,True,True,True,0,False
605,1,"{'probs': (0.9, 0.1), 'actions': ['h', 'j']}",j,j,0.6424469947814941,1,True,True,True,0,False
606,1,"{'probs': (0.9, 0.1), 'actions': ['h', 'j']}",j,j,0.4695730209350586,1,True,True,True,0,False
607,1,"{'probs': (0.9, 0.1), 'actions': ['h', 'j']}",j,j,0.507317066192627,1,True,True,True,0,False
608,1,"{'probs': (0.9, 0.1), 'actions': ['h', 'j']}",h,h,0.5379829406738281,0,True,True,True,0,False
609,0,"{'probs': (0.9, 0.1), 'actions': ['l', 'k']}",k,j,0.42063283920288086,1,False,False,True,0,False
610,1,"{'probs': (0.9, 0.1), 'actions': ['l', 'k']}",k,h,0.9445130825042725,1,False,False,False,0,False
611,0,"{'probs': (0.9, 0.1), 'actions': ['l', 'k']}",l,h,0.5132701396942139,0,False,False,True,0,False
613,1,"{'probs': (0.9, 0.1), 'actions': ['l', 'k']}",l,l,0.5110728740692139,0,True,True,True,1,True
614,0,"{'probs': (0.9, 0.1), 'actions': ['l', 'k']}",k,k,0.5239081382751465,1,True,True,True,1,False
615,0,"{'probs': (0.9, 0.1), 'actions': ['l', 'k']}",k,j,0.42735910415649414,1,False,False,True,0,True
616,0,"{'probs': (0.9, 0.1), 'actions': ['l', 'k']}",l,h,0.6481499671936035,0,False,False,True,0,False
617,0,"{'probs': (0.9, 0.1), 'actions': ['l', 'k']}",k,j,0.70632004737854,1,False,False,True,0,False
618,1,"{'probs': (0.9, 0.1), 'actions': ['l', 'k']}",l,l,0.3996920585632324,0,True,True,True,1,True
619,1,"{'probs': (0.9, 0.1), 'actions': ['l', 'k']}",l,l,0.4458580017089844,0,True,True,True,1,False
620,1,"{'probs': (0.9, 0.1), 'actions': ['l', 'k']}",k,k,0.4320189952850342,1,True,True,True,1,False
621,1,"{'probs': (0.9, 0.1), 'actions': ['l', 'k']}",l,l,0.488771915435791,0,True,True,True,1,False
622,1,"{'probs': (0.9, 0.1), 'actions': ['l', 'k']}",l,l,0.4171161651611328,0,True,True,True,1,False
623,1,"{'probs': (0.9, 0.1), 'actions': ['l', 'k']}",k,k,0.4829249382019043,1,True,True,True,1,False
624,0,"{'probs': (0.9, 0.1), 'actions': ['l', 'k']}",k,k,0.4253561496734619,1,True,True,True,1,False
625,0,"{'probs': (0.9, 0.1), 'actions': ['h', 'j']}",h,j,0.801630973815918,0,False,True,False,0,True
626,0,"{'probs': (0.9, 0.1), 'actions': ['h', 'j']}",j,j,0.7335920333862305,1,True,True,True,0,False
627,0,"{'probs': (0.9, 0.1), 'actions': ['h', 'j']}",j,k,0.4934389591217041,1,False,False,True,1,True
628,0,"{'probs': (0.9, 0.1), 'actions': ['h', 'j']}",h,l,0.5189127922058105,0,False,False,True,1,False
629,1,"{'probs': (0.9, 0.1), 'actions': ['h', 'j']}",j,j,0.5956830978393555,1,True,True,True,0,True
630,1,"{'probs': (0.9, 0.1), 'actions': ['h', 'j']}",h,h,0.40110206604003906,0,True,True,True,0,False
631,1,"{'probs': (0.9, 0.1), 'actions': ['h', 'j']}",h,h,0.5043661594390869,0,True,True,True,0,False
632,1,"{'probs': (0.9, 0.1), 'actions': ['h', 'j']}",j,j,0.40470004081726074,1,True,True,True,0,False
633,1,"{'probs': (0.9, 0.1), 'actions': ['h', 'j']}",h,h,0.4679749011993408,0,True,True,True,0,False
634,1,"{'probs': (0.9, 0.1), 'actions': ['h', 'j']}",j,j,0.403961181640625,1,True,True,True,0,False
635,1,"{'probs': (0.9, 0.1), 'actions': ['h', 'j']}",j,j,0.5055568218231201,1,True,True,True,0,False
636,1,"{'probs': (0.9, 0.1), 'actions': ['h', 'j']}",j,j,0.5346989631652832,1,True,True,True,0,False
637,1,"{'probs': (0.9, 0.1), 'actions': ['h', 'j']}",h,h,0.4750549793243408,0,True,True,True,0,False
638,1,"{'probs': (0.9, 0.1), 'actions': ['h', 'j']}",h,h,0.477402925491333,0,True,True,True,0,False
639,1,"{'probs': (0.9, 0.1), 'actions': ['h', 'j']}",h,h,0.43251490592956543,0,True,True,True,0,False
640,1,"{'probs': (0.9, 0.1), 'actions': ['h', 'j']}",j,j,0.41986894607543945,1,True,True,True,0,False
